new_index,s_time,e_time,delta_time,old_index
1085,16500,21240,15600,76
1086,16500,21240,15600,75
1087,16500,20940,7200,161
1088,16500,19500,16200,23
1089,16500,19800,15000,55
1090,16560,19800,16560,21
1091,16560,17760,15840,11
1092,16560,20460,16560,35
1093,16560,20100,16200,36
1094,16560,18120,15840,10
1095,16620,21120,14520,93
1096,16620,20280,16200,38
1097,16620,21120,10800,133
1098,16680,21780,13680,114
1099,16800,22920,15600,103
1100,16800,21660,15840,80
1101,16800,22920,15600,104
1102,16800,18240,12600,78
1103,16800,19740,8100,152
1104,16800,21240,16560,54
1105,16800,19320,12900,83
1106,16800,21660,15840,81
1107,16800,20160,15600,50
1108,16800,19920,14400,70
1109,16800,20040,8700,147
1110,16800,22860,3600,168
1111,16800,20760,16200,51
1112,16920,20160,16920,21
1113,16920,20460,16560,36
1114,17100,20880,3600,160
1115,17100,21900,14400,107
1116,17100,21180,17100,39
1117,17100,21780,16800,58
1118,17100,21480,14400,98
1119,17100,22560,16200,89
1120,17100,21180,17100,40
1121,17100,21600,15600,142
1122,17100,22560,16200,90
1123,17100,22620,2400,176
1124,17100,21780,16800,59
1125,17100,21480,14400,97
1126,17100,20880,16500,42
1127,17100,20520,17100,27
1128,17100,18120,15300,15
1129,17100,18600,16200,12
1130,17100,18600,16200,13
1131,17100,18120,15300,16
1132,17100,19260,17100,8
1133,17100,19260,17100,9
1134,17100,18180,16800,1
1135,17100,18180,16800,0
1136,17280,20820,16920,36
1137,17280,18480,16560,11
1138,17280,18840,16560,10
1139,17280,20520,17280,21
1140,17400,22500,14400,114
1141,17400,18660,15600,18
1142,17400,23880,3600,178
1143,17400,24480,10800,149
1144,17400,22080,10800,140
1145,17400,18660,15600,20
1146,17400,20520,16800,32
1147,17400,20520,16800,33
1148,17400,20400,17100,23
1149,17400,21900,16800,62
1150,17400,21540,3000,164
1151,17580,22380,14400,145
1152,17640,20880,17640,21
1153,17640,21180,17280,36
1154,17700,24300,1500,238
1155,17700,22440,16800,75
1156,17700,22440,16800,76
1157,17700,21060,16200,56
1158,17700,21300,2400,167
1159,17700,24300,1500,234
1160,17700,21300,2400,166
1161,17940,22440,15840,93
1162,17940,21840,17940,35
1163,18000,19380,0,170
1164,18000,25560,16800,104
1165,18000,19560,18000,2
1166,18000,19560,17280,10
1167,18000,19200,17280,11
1168,18000,19560,18000,3
1169,18000,21240,0,187
1170,18000,21300,0,188
1171,18000,22020,0,204
1172,18000,19020,16200,15
1173,18000,21780,0,195
1174,18000,21420,18000,27
1175,18000,21840,1800,175
1176,18000,21240,18000,21
1177,18000,22080,18000,40
1178,18000,21360,18000,25
1179,18000,22080,0,205
1180,18000,22080,18000,39
1181,18000,21300,0,190
1182,18000,22140,0,206
1183,18000,22020,0,202
1184,18000,19380,0,169
1185,18000,21300,16500,55
1186,18000,21360,16800,50
1187,18000,21540,17640,36
1188,18000,23760,18000,79
1189,18000,19020,16200,16
1190,18000,20160,18000,8
1191,18000,25740,16200,129
1192,18000,22680,0,229
1193,18000,22680,0,230
1194,18000,20160,18000,9
1195,18000,20700,5400,156
1196,18000,20700,5400,157
1197,18000,22620,0,221
1198,18000,22800,0,237
1199,18000,19980,0,173
1200,18000,19980,0,174
1201,18000,25800,14400,154
1202,18000,23100,0,246
1203,18000,23100,0,247
1204,18000,22320,18000,41
1205,18000,25560,16800,103
1206,18000,24420,0,291
1207,18000,22980,16200,146
1208,18000,22380,15300,97
1209,18000,22980,18000,57
1210,18000,22680,18000,53
1211,18000,22380,15300,98
1212,18000,23640,0,260
1213,18000,22440,0,216
1214,18000,23520,0,255
1215,18000,22500,16200,87
1216,18000,23520,0,254
1217,18000,22560,18000,52
1218,18000,23640,0,259
1219,18000,22740,16200,92
1220,18060,22680,0,224
1221,18060,22680,0,228
1222,18120,23220,15120,114
1223,18120,21180,10860,136
1224,18120,22980,17160,80
1225,18120,22980,17160,81
1226,18180,22620,17940,54
1227,18180,19680,17280,13
1228,18180,19680,17280,12
1229,18240,22620,0,222
1230,18240,22620,0,220
1231,18240,21720,0,194
1232,18300,22800,16800,142
1233,18300,21780,0,198
1234,18300,22920,300,221
1235,18300,22980,18000,58
1236,18300,22980,18000,59
1237,18300,21300,18000,23
1238,18300,25140,14400,138
1239,18300,19380,18000,1
1240,18300,19380,18000,0
1241,18300,25140,14400,137
1242,18300,24240,0,279
1243,18360,22860,0,239
1244,18360,21600,18360,21
1245,18360,21900,18000,36
1246,18420,22320,0,213
1247,18420,22080,18000,38
1248,18420,22320,0,211
1249,18480,21900,0,200
1250,18480,23100,420,228
1251,18480,23100,420,224
1252,18480,23100,0,242
1253,18540,22920,300,222
1254,18540,23700,0,261
1255,18540,22920,300,220
1256,18600,23940,14700,137
1257,18600,22620,600,202
1258,18600,20040,14400,78
1259,18600,20280,0,177
1260,18600,22560,18000,51
1261,18600,25020,600,291
1262,18600,23220,600,221
1263,18600,22380,600,195
1264,18600,19860,16800,18
1265,18600,22380,18000,42
1266,18600,19860,0,171
1267,18600,23700,600,246
1268,18600,23700,600,247
1269,18600,19860,0,172
1270,18600,22740,600,206
1271,18600,24240,600,260
1272,18600,19860,16800,20
1273,18600,21720,18000,32
1274,18600,23400,600,237
1275,18600,23040,0,241
1276,18600,24240,600,259
1277,18600,23100,18000,62
1278,18600,21840,600,187
1279,18600,22620,600,204
1280,18600,21720,18000,33
1281,18600,21780,0,196
1282,18600,21780,0,197
1283,18600,21900,0,201
1284,18600,21720,16200,70
1285,18600,24120,0,272
1286,18660,23040,0,315
1287,18720,19920,18000,11
1288,18720,22260,18360,36
1289,18720,20280,18000,10
1290,18720,24240,720,254
1291,18720,22200,480,194
1292,18720,23400,720,229
1293,18720,23400,720,230
1294,18720,21960,18720,21
1295,18720,24240,720,255
1296,18840,23220,600,220
1297,18840,23940,15840,114
1298,18840,23220,600,222
1299,18900,19920,17100,16
1300,18900,22980,18900,40
1301,18900,23700,16200,107
1302,18900,23400,540,239
1303,18900,23520,840,224
1304,18900,23520,840,228
1305,18900,23520,900,221
1306,18900,22980,900,205
1307,18900,23340,900,216
1308,18900,22320,18900,27
1309,18900,19920,17100,15
1310,18900,24360,18000,90
1311,18900,24360,18000,89
1312,18900,23340,18000,67
1313,18900,24840,600,279
1314,18900,22980,18900,39
1315,18900,20640,0,181
1316,18900,23340,18000,66
1317,18900,20640,0,180
1318,18960,22860,540,213
1319,18960,22860,540,211
1320,18960,23640,0,257
1321,19020,25860,0,342
1322,19080,22620,18720,36
1323,19080,22320,19080,21
1324,19080,22380,480,201
1325,19140,23520,900,222
1326,19140,23520,900,220
1327,19200,22680,960,194
1328,19200,22560,18000,50
1329,19200,21000,0,185
1330,19200,23220,1200,204
1331,19200,23580,540,315
1332,19200,22680,900,198
1333,19200,21000,0,184
1334,19200,25740,0,468
1335,19200,25800,3000,238
1336,19200,24000,1200,237
1337,19200,24300,1200,247
1338,19200,24300,1200,246
1339,19200,21360,0,191
1340,19200,24840,1200,259
1341,19200,22980,1200,195
1342,19200,25800,3000,234
1343,19200,25620,1200,291
1344,19200,22200,18900,23
1345,19200,24840,1200,260
1346,19200,24720,0,298
1347,19200,23340,1200,206
1348,19200,23220,1200,202
1349,19200,24720,0,299
1350,19200,24120,0,276
1351,19200,21120,0,186
1352,19200,22440,1200,187
1353,19200,23820,1200,221
1354,19200,24120,0,275
1355,19260,20760,18360,13
1356,19260,20760,18360,12
1357,19320,22740,840,200
1358,19320,23940,1260,228
1359,19320,23220,19320,35
1360,19320,23940,840,242
1361,19320,23940,1260,224
1362,19380,24180,16200,145
1363,19380,22380,12120,136
1364,19440,21000,18720,10
1365,19440,24120,1440,230
1366,19440,24960,1440,255
1367,19440,20640,18720,11
1368,19440,24600,900,261
1369,19440,23820,1200,222
1370,19440,24120,1440,229
1371,19440,22680,19440,21
1372,19440,23940,1080,239
1373,19440,22980,19080,36
1374,19440,24960,1440,254
1375,19440,23820,1200,220
1376,19440,30120,18000,141
1377,19500,22860,18000,56
1378,19500,22680,900,196
1379,19500,25440,1200,279
1380,19500,25020,900,272
1381,19500,24180,19200,59
1382,19500,24180,19200,58
1383,19500,24120,1500,221
1384,19500,23400,1080,213
1385,19500,23400,1080,211
1386,19500,22680,900,197
1387,19560,24000,19320,54
1388,19560,24660,16560,114
1389,19560,22860,960,201
1390,19620,21300,0,189
1391,19680,23160,1440,194
1392,19680,24600,480,275
1393,19680,24600,480,276
1394,19740,24120,1080,315
1395,19740,24120,1500,220
1396,19740,24360,1680,228
1397,19740,24120,1500,222
1398,19740,23340,0,251
1399,19740,24360,1680,224
1400,19800,24840,0,303
1401,19800,24180,0,278
1402,19800,24120,19800,41
1403,19800,25440,0,322
1404,19800,24240,1200,241
1405,19800,23040,1800,187
1406,19800,24780,18000,146
1407,19800,24780,19800,57
1408,19800,23040,19800,21
1409,19800,24240,1800,216
1410,19800,25440,1800,260
1411,19800,23880,19800,39
1412,19800,24300,18000,87
1413,19800,24900,1800,247
1414,19800,27540,18000,129
1415,19800,23460,0,253
1416,19800,23340,19440,36
1417,19800,27060,0,387
1418,19800,24600,1800,237
1419,19800,24180,0,277
1420,19800,24480,1200,272
1421,19800,23280,18300,55
1422,19800,23580,1800,195
1423,19800,24480,19800,53
1424,19800,26220,1800,291
1425,19800,24480,840,257
1426,19800,23760,0,266
1427,19800,23220,19800,27
1428,19800,24420,1800,221
1429,19800,23820,1800,204
1430,19800,23820,1800,202
1431,19800,23160,19800,25
1432,19800,23880,19800,40
1433,19800,23100,1800,188
1434,19800,23880,1800,205
1435,19800,24360,19800,52
1436,19800,23100,1800,190
1437,19800,23940,1800,206
1438,19800,24300,19200,62
1439,19800,25440,1800,259
1440,19800,24900,1800,246
1441,19800,22920,19200,33
1442,19800,22500,0,217
1443,19800,21180,1800,170
1444,19800,22500,6300,158
1445,19800,22440,18000,43
1446,19800,22440,18000,44
1447,19800,21180,1800,169
1448,19800,21360,19800,2
1449,19800,20820,18000,15
1450,19800,21060,18000,20
1451,19800,20820,18000,16
1452,19800,21060,18000,18
1453,19800,21780,1800,173
1454,19800,21780,1800,174
1455,19800,22920,19200,32
1456,19800,21360,19800,3
1457,19800,21480,1200,177
1458,19860,23160,0,314
1459,19920,26760,900,342
1460,19980,24480,1620,239
1461,20040,23340,1440,201
1462,20040,23940,1620,213
1463,20040,23940,1620,211
1464,20040,24420,1800,222
1465,20040,24420,1800,220
1466,20100,25140,0,312
1467,20100,22680,0,227
1468,20100,24720,2100,221
1469,20100,22740,0,232
1470,20100,22020,900,186
1471,20100,25140,300,303
1472,20100,22200,0,231
1473,20100,26040,1800,279
1474,20100,23880,19500,42
1475,20100,24240,0,283
1476,20100,22260,0,209
1477,20100,23580,1800,198
1478,20100,22260,0,208
1479,20100,23100,19800,23
1480,20100,23700,360,251
1481,20100,22680,0,223
1482,20160,25680,2160,254
1483,20160,23400,20160,21
1484,20160,21360,19440,11
1485,20160,25680,2160,255
1486,20160,23700,19800,36
1487,20160,25080,960,276
1488,20160,23640,1920,194
1489,20160,21720,19440,10
1490,20160,25080,960,275
1491,20160,22680,0,225
1492,20160,23580,1680,200
1493,20160,24780,2100,224
1494,20160,24780,2100,228
1495,20160,24780,1680,242
1496,20160,24840,2160,230
1497,20160,24840,2160,229
1498,20220,22020,0,203
1499,20220,23520,360,314
1500,20220,23880,19800,38
1501,20280,23940,480,253
1502,20280,25380,17280,114
1503,20280,24660,1620,315
1504,20340,25500,1800,261
1505,20340,24720,2100,220
1506,20340,24720,2100,222
1507,20340,21840,19440,13
1508,20340,21840,19440,12
1509,20400,23580,1800,197
1510,20400,24420,2400,202
1511,20400,26940,1200,468
1512,20400,25020,2400,221
1513,20400,25500,2400,246
1514,20400,25920,1800,272
1515,20400,24420,0,292
1516,20400,24960,0,308
1517,20400,23580,1800,196
1518,20400,22320,0,212
1519,20400,22320,0,210
1520,20400,23760,19200,50
1521,20400,23520,18000,70
1522,20400,25200,2400,237
1523,20400,24960,0,307
1524,20400,26040,2400,260
1525,20400,24540,2400,206
1526,20400,24420,2400,204
1527,20400,25920,1200,298
1528,20400,26820,2400,291
1529,20400,25620,0,331
1530,20400,25920,1200,299
1531,20400,25440,600,303
1532,20400,26040,2400,259
1533,20400,25380,0,319
1534,20400,21540,0,192
1535,20400,22800,0,236
1536,20400,25500,2400,247
1537,20400,22140,1500,181
1538,20400,21660,1800,172
1539,20400,22140,1500,180
1540,20400,21660,1800,171
1541,20400,22560,1200,191
1542,20400,23640,2400,187
1543,20400,24180,2400,195
1544,20400,21840,16200,78
1545,20460,24060,720,251
1546,20520,25020,2160,239
1547,20520,23760,20520,21
1548,20520,23820,1920,201
1549,20520,24060,20160,36
1550,20520,28560,0,459
1551,20520,22200,900,189
1552,20520,22620,420,231
1553,20520,23160,420,232
1554,20580,24480,2160,213
1555,20580,25200,2520,228
1556,20580,23100,0,245
1557,20580,24480,2160,211
1558,20580,23880,720,314
1559,20580,25200,2520,224
1560,20580,24720,480,283
1561,20640,25560,1440,276
1562,20640,25320,1680,257
1563,20640,25560,1440,275
1564,20640,25020,2400,220
1565,20640,24120,2400,194
1566,20640,25020,2400,222
1567,20700,24780,20700,39
1568,20700,26640,2400,279
1569,20700,24480,0,295
1570,20700,24120,20700,27
1571,20700,25740,900,303
1572,20700,24480,0,294
1573,20700,26160,19800,90
1574,20700,26340,900,322
1575,20700,25500,18000,107
1576,20700,22440,0,215
1577,20700,24780,2700,205
1578,20700,24600,20700,35
1579,20700,25380,20400,58
1580,20700,24780,20700,40
1581,20700,24660,0,296
1582,20700,26160,19800,89
1583,20700,30420,900,387
1584,20700,25320,2700,221
1585,20700,25140,2700,216
1586,20700,21720,18900,16
1587,20700,21720,18900,15
1588,20700,21180,18600,24
1589,20700,25380,20400,59
1590,20760,24420,960,253
1591,20820,27660,1800,342
1592,20820,24420,1080,251
1593,20820,25200,2160,315
1594,20880,24420,20520,36
1595,20880,26100,480,331
1596,20880,25560,2880,230
1597,20880,25560,2880,229
1598,20880,22440,20160,10
1599,20880,22080,20160,11
1600,20880,24120,20880,21
1601,20880,26400,2880,254
1602,20880,26400,2880,255
1603,20940,23040,840,231
1604,20940,23580,840,232
1605,20940,25320,2700,220
1606,20940,25320,2700,222
1607,20940,22920,0,240
1608,20940,24240,1080,314
1609,21000,22800,1800,185
1610,21000,24120,20400,33
1611,21000,24120,20400,32
1612,21000,24000,20700,23
1613,21000,25380,1200,277
1614,21000,25020,3000,204
1615,21000,22140,0,207
1616,21000,25020,3000,202
1617,21000,25800,0,333
1618,21000,22800,1800,184
1619,21000,26100,3000,246
1620,21000,25800,3000,237
1621,21000,24780,3000,195
1622,21000,23040,900,208
1623,21000,24240,3000,187
1624,21000,22680,2400,177
1625,21000,25440,2400,241
1626,21000,25620,2940,224
1627,21000,25620,3000,221
1628,21000,25620,2520,242
1629,21000,25620,2940,228
1630,21000,27420,3000,291
1631,21000,24480,2700,198
1632,21000,26100,18000,114
1633,21000,24420,2520,200
1634,21000,22260,19200,18
1635,21000,26100,3000,247
1636,21000,22920,1800,186
1637,21000,22380,0,214
1638,21000,26640,3000,260
1639,21000,25380,1200,278
1640,21000,23520,840,225
1641,21000,25140,3000,206
1642,21000,22260,19200,20
1643,21000,26040,1200,303
1644,21000,24300,2400,201
1645,21000,24300,19500,55
1646,21000,26640,3000,259
1647,21060,25560,2700,239
1648,21060,25200,960,283
1649,21120,22500,0,218
1650,21120,25020,2700,213
1651,21120,23040,720,212
1652,21120,26040,1920,276
1653,21120,25800,2520,272
1654,21120,24600,2880,194
1655,21120,25020,2700,211
1656,21120,23040,720,210
1657,21120,26040,1920,275
1658,21120,22800,900,203
1659,21180,24780,1440,251
1660,21240,25620,3000,220
1661,21240,25620,3000,222
1662,21240,24780,20880,36
1663,21240,26400,2700,261
1664,21240,24480,21240,21
1665,21240,24900,1440,253
1666,21300,24960,0,305
1667,21300,27240,3000,279
1668,21300,22560,19200,22
1669,21300,24600,1440,314
1670,21300,25920,3300,221
1671,21300,23100,0,243
1672,21300,26340,1500,303
1673,21300,23580,15900,122
1674,21300,26820,2700,272
1675,21300,24480,2700,197
1676,21300,24480,2700,196
1677,21300,24660,19800,56
1678,21360,26580,960,331
1679,21360,23460,1260,231
1680,21360,25740,2700,315
1681,21360,23340,0,250
1682,21360,24000,1260,232
1683,21420,23940,840,245
1684,21420,26040,3360,224
1685,21420,26040,3360,228
1686,21420,22920,20520,13
1687,21420,22920,20520,12
1688,21420,23100,1800,189
1689,21480,24780,2880,201
1690,21480,26160,2520,257
1691,21540,26520,0,430
1692,21540,25920,3300,220
1693,21540,25920,3300,222
1694,21540,25140,1800,251
1695,21540,25680,1440,283
1696,21600,26280,3600,230
1697,21600,22620,19800,15
1698,21600,26280,3600,229
1699,21600,23760,2400,191
1700,21600,26160,1200,307
1701,21600,22620,19800,16
1702,21600,25020,0,309
1703,21600,26400,3600,237
1704,21600,26220,3600,221
1705,21600,23400,0,252
1706,21600,25080,3360,194
1707,21600,25920,21600,41
1708,21600,25080,1800,266
1709,21600,25140,0,313
1710,21600,23580,0,280
1711,21600,23580,3600,173
1712,21600,26340,18000,154
1713,21600,23580,3600,174
1714,21600,26340,18900,107
1715,21600,26160,21600,52
1716,21600,26280,21600,53
1717,21600,25620,3600,202
1718,21600,25620,3600,204
1719,21600,25140,21240,36
1720,21600,23580,0,256
1721,21600,25620,900,296
1722,21600,26160,1200,308
1723,21600,22800,0,235
1724,21600,26100,19800,87
1725,21600,22800,20880,11
1726,21600,27240,1800,322
1727,21600,22800,1200,192
1728,21600,27360,21600,79
1729,21600,29340,19800,129
1730,21600,27240,3600,260
1731,21600,27240,3600,259
1732,21600,26040,3600,216
1733,21600,27300,0,402
1734,21600,24840,21600,21
1735,21600,24840,3600,187
1736,21600,22800,0,233
1737,21600,23160,20880,10
1738,21600,26100,3240,239
1739,21600,25020,21000,62
1740,21600,25680,21600,39
1741,21600,25020,21600,27
1742,21600,26700,3600,247
1743,21600,25680,21600,40
1744,21600,24960,20400,50
1745,21600,22680,0,226
1746,21600,25680,3600,205
1747,21600,27120,3600,254
1748,21600,25740,3600,206
1749,21600,27120,3600,255
1750,21600,27120,2400,299
1751,21600,27120,2400,298
1752,21600,24720,0,300
1753,21600,26700,3600,246
1754,21600,22980,3600,170
1755,21600,24240,0,284
1756,21600,26520,2400,275
1757,21600,26640,1800,303
1758,21600,26520,0,361
1759,21600,24180,1500,223
1760,21600,24180,1500,227
1761,21600,25320,0,360
1762,21600,23880,0,269
1763,21600,23820,0,268
1764,21600,24120,0,273
1765,21600,23760,0,262
1766,21600,24300,0,281
1767,21600,28140,2400,468
1768,21600,24120,0,274
1769,21600,24180,0,274
1770,21600,26580,21600,57
1771,21600,23760,0,265
1772,21600,23880,0,270
1773,21600,25380,3600,195
1774,21600,28020,3600,291
1775,21600,22980,3600,169
1776,21600,26520,2400,276
1777,21600,24360,0,290
1778,21600,24240,0,282
1779,21600,25440,0,321
1780,21660,25560,3240,213
1781,21660,24960,1800,314
1782,21660,25560,3240,211
1783,21720,26940,0,383
1784,21720,28560,2700,342
1785,21720,25380,1920,253
1786,21780,24420,1680,232
1787,21780,23880,1680,231
1788,21840,26460,3780,224
1789,21840,26460,3780,228
1790,21840,27060,1440,331
1791,21840,26460,3360,242
1792,21840,26220,3600,220
1793,21840,25260,3360,200
1794,21840,26220,3600,222
1795,21840,24360,1680,225
1796,21840,23760,1440,210
1797,21840,23760,1440,212
1798,21900,26520,3900,221
1799,21900,26940,2100,303
1800,21900,24900,21600,23
1801,21900,24900,0,304
1802,21900,24060,1800,209
1803,21900,25680,1200,295
1804,21900,25500,2160,251
1805,21900,25380,3600,198
1806,21900,24000,1800,208
1807,21900,23640,3000,180
1808,21900,23640,3000,181
1809,21900,23520,1200,215
1810,21900,27840,3600,279
1811,21900,23820,2700,186
1812,21900,26280,3240,315
1813,21900,25680,1200,294
1814,21900,22380,19800,24
1815,21960,25500,21600,36
1816,21960,25200,21960,21
1817,21960,25260,3360,201
1818,22020,24000,660,250
1819,22020,25320,2160,314
1820,22020,25680,21600,38
1821,22020,26160,1920,283
1822,22020,22620,0,219
1823,22080,25560,3840,194
1824,22080,23460,960,218
1825,22080,26760,3060,342
1826,22080,27000,2880,276
1827,22080,24300,1860,203
1828,22080,27000,2880,275
1829,22140,26640,3780,239
1830,22140,22860,-16860,733
1831,22140,26520,3900,220
1832,22140,27300,3600,261
1833,22140,22620,-17280,768
1834,22140,26520,3900,222
1835,22200,24780,0,301
1836,22200,25560,0,328
1837,22200,23100,0,244
1838,22200,27300,4200,247
1839,22200,24900,8700,158
1840,22200,23100,-18000,1120
1841,22200,25320,21600,32
1842,22200,24300,2100,231
1843,22200,26220,4200,202
1844,22200,27240,0,399
1845,22200,27240,2400,303
1846,22200,26820,4200,221
1847,22200,27300,4200,246
1848,22200,25860,2400,253
1849,22200,24180,900,243
1850,22200,26580,2400,277
1851,22200,24840,2100,232
1852,22200,27720,3600,272
1853,22200,25320,19800,70
1854,22200,25320,21600,33
1855,22200,26580,2400,278
1856,22200,26340,4200,206
1857,22200,26220,4200,204
1858,22200,24900,2400,217
1859,22200,23400,1200,207
1860,22200,23580,1200,214
1861,22200,23880,-17400,925
1862,22200,28620,4200,291
1863,22200,26220,1800,292
1864,22200,23880,3600,177
1865,22200,27180,1800,319
1866,22200,25560,0,327
1867,22200,27840,4200,260
1868,22200,25620,0,329
1869,22200,26100,3780,213
1870,22200,26880,19200,108
1871,22200,24360,0,287
1872,22200,25980,4200,195
1873,22200,25440,4200,187
1874,22200,27000,4200,237
1875,22200,25380,3600,196
1876,22200,26100,3780,211
1877,22200,27840,4200,259
1878,22200,25380,3600,197
1879,22200,26640,3600,241
1880,22200,23640,18000,78
